-0.61,-0.821337910285764,-0.904,0.294,0.0542146555090463
-0.28,-0.228655447234948,-0.564,0.284,0.04966669940333
-0.069,-0.0290702937936237,-0.479,0.41,0.0909781690207946
-0.205,-0.18882332702446,-0.489,0.284,0.0534499588284974
1.608,1.28482096035984,0.336,1.272,0.0897993770214785
0.22,0.137658060703884,-0.502,0.722,0.10499102462627
-0.039,-0.484669307496321,-1.062,1.023,0.145695824276705
78.75,-1.04891877385816,-64.375,143.125,19.9127609520213
107.938,-0.773539366033174,-106.438,214.376,15.0315809937242
54,2.15253540466273,-46.312,100.312,9.22825369482133
