0.726,0.555,-0.18,-0.364,0.914,-0.103,-0.252,-8.5,10.312,-13.5
0.725,0.556,-0.184,-0.363,0.958,-0.099,-0.276,-10.812,21.375,-7.938
0.723,0.557,-0.188,-0.362,0.982,-0.125,-0.276,-14.25,18.562,-9.188
0.722,0.557,-0.191,-0.362,0.997,-0.14,-0.203,-18.438,7.375,-10.5
0.722,0.556,-0.195,-0.362,0.957,-0.15,-0.224,-19.75,0.438,-15.625
0.723,0.553,-0.2,-0.362,0.939,-0.124,-0.241,-24.562,-8.75,-23.812
0.726,0.549,-0.204,-0.362,0.924,-0.108,-0.308,-24.25,-13,-22.562
0.726,0.546,-0.208,-0.362,0.951,-0.119,-0.261,-29,-3.312,-17.875
0.724,0.544,-0.214,-0.364,0.984,-0.115,-0.247,-39.125,5.5,-12.625
0.724,0.541,-0.22,-0.367,1.039,-0.061,-0.283,-41,-4.125,-4.75
0.724,0.537,-0.224,-0.37,1.008,-0.022,-0.302,-37.938,-14.375,-7.625
0.726,0.532,-0.229,-0.371,0.91,-0.021,-0.282,-31.188,-14.625,-19.125
0.728,0.528,-0.234,-0.37,0.887,-0.01,-0.337,-23.562,-10.75,-24.5
0.73,0.524,-0.237,-0.369,0.935,-0.006,-0.327,-18.438,-9.625,-24.562
0.732,0.52,-0.24,-0.368,0.976,0.033,-0.363,-11.188,-11.5,-17.125
0.735,0.517,-0.241,-0.367,0.932,0.065,-0.297,-5.438,-19,-13.125
0.738,0.513,-0.242,-0.365,0.865,0.076,-0.299,-0.188,-19,-20
0.742,0.51,-0.243,-0.362,0.858,0.077,-0.4,6.812,-7.875,-19.312
0.744,0.509,-0.242,-0.36,0.966,0.035,-0.388,10.188,-9.938,-8.938
0.746,0.507,-0.239,-0.359,0.992,-0.008,-0.303,11.562,-17.438,-3.125
0.749,0.505,-0.238,-0.358,0.93,0.009,-0.292,8,-24.25,-9
0.752,0.502,-0.238,-0.356,0.876,0.053,-0.316,2.875,-20.625,-12.125
0.753,0.5,-0.237,-0.356,0.94,0.057,-0.367,4.938,-11.562,-1.188
0.755,0.498,-0.235,-0.356,1.007,0.003,-0.332,7.125,-18.75,0.25
0.757,0.496,-0.234,-0.355,0.988,0.014,-0.297,3.438,-21.938,-6.25
0.761,0.492,-0.232,-0.354,0.903,0.028,-0.364,5.062,-31.062,-11.438
0.763,0.488,-0.232,-0.354,0.908,-0.001,-0.34,-2.5,-27.562,-12.625
0.764,0.486,-0.232,-0.354,0.933,0.04,-0.374,-2.688,-10.625,-1.375
0.765,0.485,-0.23,-0.356,1.022,0.069,-0.436,0.062,-15.062,14.5
0.765,0.483,-0.227,-0.359,0.983,0.035,-0.372,-0.812,-19.562,19.438
0.766,0.481,-0.225,-0.362,0.898,-0.006,-0.363,-0.375,-24.375,15
0.768,0.478,-0.223,-0.364,0.886,0,-0.384,-0.625,-21.312,10.125
0.769,0.477,-0.221,-0.365,0.904,0.019,-0.41,0.625,-16.812,9.625
0.77,0.474,-0.218,-0.367,0.915,-0,-0.42,2.562,-19.25,8.312
0.771,0.472,-0.216,-0.368,0.896,-0.024,-0.414,2.5,-20.688,8.75
0.772,0.471,-0.213,-0.37,0.864,-0.026,-0.414,3.5,-13.438,9.25
0.772,0.471,-0.211,-0.371,0.873,-0.042,-0.418,4.062,-5.25,9.125
0.772,0.472,-0.209,-0.372,0.897,-0.053,-0.433,6.938,0.062,8.5
0.771,0.473,-0.208,-0.372,0.902,-0.064,-0.394,7,2.75,5.812
0.771,0.475,-0.206,-0.372,0.924,-0.055,-0.39,8.125,1.562,6.812
0.77,0.476,-0.204,-0.372,0.954,-0.032,-0.412,11.125,0.5,8.688
0.771,0.477,-0.201,-0.372,0.953,-0.042,-0.412,12.5,-8.25,8.375
0.772,0.476,-0.198,-0.373,0.92,-0.062,-0.417,12.125,-13.562,10.25
0.772,0.476,-0.194,-0.373,0.877,-0.071,-0.411,12.438,-8.875,11.938
0.771,0.478,-0.192,-0.374,0.866,-0.072,-0.409,9.5,2.438,10.562
0.771,0.48,-0.191,-0.373,0.92,-0.056,-0.416,10.438,10.562,5.375
0.769,0.483,-0.19,-0.372,0.943,-0.077,-0.387,9.938,12.562,1.375
0.769,0.485,-0.189,-0.37,0.929,-0.078,-0.393,10.312,6.875,-4.062
0.769,0.486,-0.189,-0.368,0.921,-0.086,-0.378,9.562,5.312,-7.25
0.77,0.488,-0.188,-0.366,0.937,-0.074,-0.414,11.188,6.5,-8.125
0.77,0.489,-0.188,-0.363,0.931,-0.066,-0.431,11.688,5.188,-10
0.771,0.49,-0.187,-0.36,0.931,-0.057,-0.409,13.25,5.812,-10.375
0.772,0.492,-0.186,-0.358,0.92,-0.046,-0.401,14.75,5.062,-7.688
0.772,0.493,-0.185,-0.356,0.924,-0.041,-0.426,16.812,3.25,-4
0.773,0.494,-0.183,-0.354,0.931,-0.06,-0.439,16.688,3,-1.75
0.773,0.496,-0.18,-0.352,0.931,-0.062,-0.427,18.562,5.438,3.5
0.773,0.498,-0.177,-0.351,0.934,-0.063,-0.399,20.438,2.188,6.312
0.773,0.499,-0.173,-0.35,0.923,-0.079,-0.396,22.188,-0.75,8.062
0.773,0.501,-0.169,-0.349,0.896,-0.092,-0.407,22,2.375,9.125
0.773,0.503,-0.166,-0.348,0.901,-0.084,-0.412,24,6.062,9.875
0.773,0.506,-0.161,-0.347,0.929,-0.085,-0.4,25.812,4.625,11.562
0.773,0.508,-0.157,-0.346,0.922,-0.093,-0.393,25.938,1.938,12.062
0.773,0.51,-0.152,-0.345,0.897,-0.09,-0.411,27.875,1.562,12.75
0.773,0.512,-0.148,-0.345,0.894,-0.099,-0.394,28.25,1.375,13.812
0.773,0.514,-0.143,-0.344,0.896,-0.107,-0.402,28.875,2.188,13.875
0.773,0.516,-0.138,-0.343,0.915,-0.118,-0.43,29.688,1.438,13.312
0.773,0.518,-0.133,-0.341,0.915,-0.128,-0.389,30.312,2.875,12.125
