0.767,0.528,-0.113,-0.346,0.84,-0.178,-0.377,16.375,14.312,-8.438
0.766,0.532,-0.112,-0.343,0.924,-0.155,-0.394,23.438,22.438,-5.125
0.766,0.536,-0.11,-0.339,0.98,-0.172,-0.381,29.125,16,-3.188
0.766,0.538,-0.106,-0.336,0.937,-0.208,-0.382,30.125,5.5,3.062
0.766,0.54,-0.102,-0.334,0.87,-0.229,-0.342,25.062,3,-0.312
0.765,0.543,-0.1,-0.331,0.887,-0.209,-0.303,24.562,13.375,-3.5
0.765,0.547,-0.097,-0.327,0.931,-0.183,-0.332,27.938,14.188,-5.688
0.765,0.549,-0.097,-0.322,0.949,-0.145,-0.389,26.625,11.812,-17.125
0.768,0.55,-0.096,-0.316,0.934,-0.089,-0.397,28.5,1,-21.188
0.77,0.549,-0.094,-0.31,0.9,-0.104,-0.301,28.688,-10.625,-16
0.772,0.55,-0.092,-0.305,0.846,-0.141,-0.326,26.312,-5.75,-18.438
0.774,0.55,-0.091,-0.3,0.842,-0.079,-0.375,22.688,3.562,-16.938
0.775,0.551,-0.09,-0.296,0.923,-0.099,-0.389,22.188,1.75,-11.375
0.777,0.55,-0.088,-0.292,0.973,-0.147,-0.335,24.188,-11.375,-13.062
0.78,0.549,-0.084,-0.288,0.893,-0.139,-0.378,29.625,-12.312,-9.375
0.782,0.549,-0.08,-0.285,0.836,-0.137,-0.408,28.812,-10.312,-2.125
0.783,0.549,-0.076,-0.284,0.908,-0.195,-0.347,22.875,-7.812,6.625
0.782,0.55,-0.071,-0.283,0.936,-0.183,-0.329,26.125,-0.062,14.375
0.783,0.551,-0.065,-0.282,0.907,-0.196,-0.402,30.438,-6.062,17.188
0.783,0.551,-0.059,-0.282,0.884,-0.218,-0.377,30.188,-7.375,15.125
0.784,0.552,-0.052,-0.281,0.922,-0.216,-0.318,32.312,-8.375,17.5
0.784,0.552,-0.045,-0.281,0.905,-0.254,-0.352,31.75,-7.375,20.125
0.784,0.552,-0.039,-0.28,0.885,-0.252,-0.371,29,-10.188,17.25
0.785,0.552,-0.033,-0.28,0.884,-0.218,-0.388,30.75,-10,19.75
0.785,0.552,-0.027,-0.279,0.851,-0.241,-0.403,29.125,-8.812,14.625
0.786,0.551,-0.022,-0.278,0.868,-0.255,-0.352,24.75,-9.625,11.562
0.786,0.551,-0.018,-0.278,0.888,-0.23,-0.348,21.5,-9,13.75
0.787,0.55,-0.013,-0.277,0.88,-0.252,-0.37,22.75,-13.25,12.125
