0.591,0.498,-0.353,-0.527,0.961,-0.129,-0.241,-3.875,-12,-17.688
0.594,0.496,-0.352,-0.526,0.933,-0.119,-0.199,1.875,-18.625,-13.438
0.597,0.494,-0.351,-0.526,0.951,-0.11,-0.184,1.312,-24.562,-11.062
0.601,0.49,-0.351,-0.525,0.99,-0.044,-0.235,-2.375,-22.25,-24.625
0.606,0.485,-0.351,-0.524,0.898,-0.028,-0.251,-1.375,-25.75,-22.188
0.61,0.481,-0.351,-0.523,0.968,-0.037,-0.277,2.125,-24.25,-25.062
0.614,0.477,-0.351,-0.522,1.007,-0.022,-0.273,0.188,-20.562,-17.125
0.616,0.476,-0.35,-0.521,1.003,-0.056,-0.188,0.125,-15.938,-11.25
0.617,0.473,-0.35,-0.522,0.996,-0.077,-0.215,-5.938,-20.375,-5.625
0.619,0.47,-0.349,-0.523,1.026,-0.044,-0.257,-9.438,-25,-3.375
0.622,0.465,-0.349,-0.524,0.963,0.031,-0.299,-8.25,-26,-8.75
0.626,0.461,-0.347,-0.524,0.893,0.001,-0.349,1.688,-26.188,-11.688
0.629,0.459,-0.345,-0.524,0.912,-0.042,-0.307,5.25,-18.812,-6.75
0.63,0.458,-0.343,-0.525,0.979,-0.071,-0.307,4.562,-13.688,-1.562
0.631,0.458,-0.342,-0.525,0.975,-0.053,-0.27,1.125,-12.438,2.25
0.631,0.457,-0.341,-0.526,0.986,-0.04,-0.278,-2.188,-13.688,2.688
0.633,0.454,-0.34,-0.527,0.96,-0.014,-0.333,-3.25,-16.25,-1.5
0.635,0.452,-0.338,-0.528,0.897,-0.004,-0.371,2.562,-12.625,-0.312
0.635,0.452,-0.337,-0.528,0.907,-0.034,-0.347,4.875,-3.25,1.625
0.635,0.453,-0.336,-0.528,0.945,-0.064,-0.324,2.75,-1,6.812
0.635,0.453,-0.335,-0.528,0.954,-0.041,-0.328,2.875,-0.625,3.812
0.636,0.454,-0.334,-0.528,0.932,-0.011,-0.345,6.375,-2,1.938
0.636,0.454,-0.333,-0.527,0.932,-0.042,-0.336,7.875,-1.188,2.062
0.637,0.455,-0.332,-0.527,0.954,-0.05,-0.333,7.375,2.812,1.5
0.637,0.457,-0.331,-0.526,0.945,-0.044,-0.34,8.438,4.562,3.312
0.636,0.458,-0.33,-0.525,0.947,-0.05,-0.336,10,8.125,4.812
0.636,0.461,-0.33,-0.524,0.933,-0.055,-0.308,9.438,9.938,3.062
0.636,0.463,-0.329,-0.523,0.947,-0.052,-0.312,9.688,8.312,3.312
0.636,0.464,-0.328,-0.522,0.952,-0.042,-0.313,11.125,5.812,2.25
0.636,0.466,-0.327,-0.521,0.961,-0.052,-0.309,12.062,5.75,1.812
0.637,0.467,-0.326,-0.519,0.973,-0.053,-0.292,11.312,-0.625,-0.75
0.638,0.468,-0.324,-0.519,0.954,-0.055,-0.299,11.875,-6.75,-0.688
0.639,0.468,-0.322,-0.518,0.932,-0.059,-0.313,14.812,-5.562,1.5
0.641,0.469,-0.32,-0.517,0.958,-0.07,-0.309,15,-4.562,0.5
0.643,0.469,-0.317,-0.516,0.961,-0.048,-0.331,17.25,-13.438,-2.438
0.646,0.469,-0.314,-0.514,0.962,-0.064,-0.323,20,-13.938,-3.125
0.674,0.488,-0.313,-0.459,0.983,-0.016,-0.233,0.312,4,-1.062
0.674,0.488,-0.312,-0.458,0.949,-0.013,-0.285,1.25,-0.375,-0.312
0.674,0.489,-0.312,-0.458,0.943,-0.018,-0.274,0.375,3.438,3.625
0.673,0.49,-0.313,-0.458,1.018,-0.01,-0.269,-1.375,5.562,5.312
0.672,0.49,-0.312,-0.459,0.972,-0.003,-0.285,-0.75,2.312,6.062
0.67,0.491,-0.312,-0.46,0.941,-0.022,-0.277,-3.938,5.312,13.062
0.669,0.492,-0.312,-0.461,1,-0.019,-0.283,-4.25,6.688,13.562
0.667,0.493,-0.311,-0.463,1.004,-0.018,-0.278,-1.5,1.125,14.875
0.667,0.494,-0.31,-0.464,0.938,-0.025,-0.29,4.5,-1.125,9.688
0.668,0.494,-0.308,-0.464,0.859,-0.044,-0.31,4.875,0.188,5.812
0.667,0.495,-0.307,-0.464,0.871,-0.078,-0.283,2.938,2.312,2.375
0.667,0.495,-0.307,-0.464,0.987,-0.067,-0.272,0.125,2.812,2.375
0.667,0.496,-0.307,-0.464,1.024,-0.046,-0.25,0.062,-0.125,-1.75
