0.065,0.16,-0.513,-0.841,1.028,-0.194,-0.435,38,9.25,-8.125
0.07,0.165,-0.514,-0.839,1,-0.19,-0.431,39.812,11.125,-11.25
0.076,0.17,-0.516,-0.836,0.968,-0.176,-0.418,42.875,17.438,-15.688
0.082,0.175,-0.519,-0.833,0.958,-0.171,-0.411,47.062,22.312,-13.812
0.088,0.181,-0.522,-0.829,0.949,-0.197,-0.385,48.375,26.5,-12.25
0.093,0.188,-0.525,-0.825,0.949,-0.213,-0.374,49.5,25.375,-9.812
0.098,0.195,-0.528,-0.821,0.936,-0.219,-0.352,50.875,26.75,-5.75
0.102,0.202,-0.531,-0.817,0.901,-0.222,-0.34,51.625,27.562,-3.438
0.105,0.21,-0.533,-0.813,0.898,-0.231,-0.322,50.438,26.312,2.25
0.108,0.218,-0.535,-0.809,0.905,-0.212,-0.322,51.625,27.938,6.312
0.111,0.226,-0.538,-0.804,0.866,-0.215,-0.272,51.875,28.062,6.812
0.114,0.235,-0.54,-0.8,0.871,-0.236,-0.252,53.25,29.375,9.438
0.116,0.244,-0.543,-0.795,0.86,-0.252,-0.248,52.5,33.625,11.188
0.118,0.253,-0.546,-0.79,0.85,-0.255,-0.204,48.625,33.438,9.125
0.12,0.26,-0.549,-0.785,0.886,-0.255,-0.178,45.562,30.25,9.312
0.121,0.268,-0.552,-0.78,0.857,-0.271,-0.148,40.062,29.125,8.875
0.122,0.274,-0.555,-0.776,0.853,-0.281,-0.129,36.062,31.562,8.625
0.122,0.28,-0.559,-0.771,0.876,-0.288,-0.123,31.25,30.312,6.562
0.122,0.285,-0.562,-0.767,0.87,-0.297,-0.096,23.312,31.375,7.125
0.121,0.289,-0.565,-0.763,0.871,-0.291,-0.113,17.125,30.688,6.938
0.12,0.292,-0.569,-0.759,0.868,-0.294,-0.086,12.375,34.125,8.125
0.119,0.295,-0.572,-0.756,0.866,-0.313,-0.126,8.75,28.188,4.625
0.117,0.296,-0.576,-0.753,0.882,-0.32,-0.082,1.625,25.438,2.562
0.116,0.297,-0.578,-0.751,0.912,-0.295,-0.063,-1.062,20.625,2.625
0.115,0.297,-0.58,-0.75,0.881,-0.29,-0.107,-3.625,12.438,-4.75
0.115,0.296,-0.582,-0.749,0.902,-0.289,-0.054,-8.812,5.312,-5
0.114,0.294,-0.583,-0.749,0.896,-0.288,-0.064,-12,9.562,-1.562
0.112,0.293,-0.585,-0.748,0.903,-0.262,-0.128,-12.562,10.812,-1
0.112,0.29,-0.585,-0.749,0.91,-0.244,-0.145,-13.5,3.812,-2.562
0.111,0.288,-0.585,-0.75,0.934,-0.253,-0.117,-13.75,-1.75,-2.125
0.11,0.286,-0.586,-0.75,0.91,-0.252,-0.119,-11.812,1.75,1.812
0.109,0.285,-0.585,-0.751,0.926,-0.233,-0.173,-9.375,-1.062,3.625
0.108,0.284,-0.584,-0.753,0.937,-0.26,-0.137,-10,-4.938,4.125
0.107,0.283,-0.583,-0.754,0.948,-0.28,-0.112,-9.312,-7.75,8.812
0.105,0.283,-0.582,-0.755,0.93,-0.279,-0.13,-8.438,-2.438,8.875
0.104,0.282,-0.582,-0.755,0.958,-0.286,-0.119,-11.312,-1.562,8
0.102,0.282,-0.582,-0.756,0.984,-0.282,-0.109,-10.562,-2.25,8.25
0.101,0.281,-0.581,-0.757,0.958,-0.294,-0.137,-9.562,-4.312,4.625
0.1,0.28,-0.58,-0.758,0.952,-0.306,-0.133,-11.188,-6.188,3
0.099,0.279,-0.58,-0.759,0.97,-0.31,-0.102,-11.438,-4.625,4.312
0.097,0.278,-0.58,-0.76,0.956,-0.31,-0.133,-11.5,-2.188,2.938
0.096,0.276,-0.579,-0.761,0.96,-0.308,-0.145,-12.562,-4.938,0.375
0.096,0.275,-0.578,-0.762,0.976,-0.314,-0.126,-11.438,-6.625,0.188
0.095,0.273,-0.578,-0.763,0.958,-0.299,-0.126,-11.938,-8.25,-2.875
0.095,0.271,-0.577,-0.764,0.945,-0.305,-0.124,-12.188,-7.188,-1.375
0.094,0.269,-0.577,-0.765,0.939,-0.305,-0.123,-15,-5.375,-2.312
0.093,0.267,-0.577,-0.766,0.938,-0.301,-0.104,-18,-5.688,-4.375
0.092,0.263,-0.577,-0.768,0.911,-0.285,-0.137,-21.812,-6.812,-5.125
0.091,0.259,-0.576,-0.77,0.917,-0.252,-0.144,-25.375,-10.375,-7.812
0.091,0.254,-0.576,-0.772,0.933,-0.239,-0.156,-24.938,-10.812,-12.5
0.092,0.249,-0.575,-0.774,0.907,-0.246,-0.169,-25.375,-12.625,-16.25
0.093,0.243,-0.575,-0.776,0.909,-0.24,-0.177,-27.062,-11.75,-18.688
0.094,0.237,-0.575,-0.777,0.903,-0.227,-0.15,-27.75,-11.812,-22.812
0.094,0.231,-0.575,-0.779,0.883,-0.238,-0.141,-30.562,-9.438,-23.062
0.094,0.224,-0.576,-0.78,0.83,-0.242,-0.146,-37.875,-3.062,-26.125
0.094,0.216,-0.578,-0.781,0.854,-0.196,-0.185,-42.25,0.562,-29.438
