0.445,-0.212,0.505,-0.709,-1.029,-0.176,-0.456,24.438,1.875,-28.812
0.447,-0.205,0.508,-0.708,-1.039,-0.2,-0.393,28.375,7,-31.875
0.448,-0.198,0.511,-0.706,-1.01,-0.179,-0.393,33.25,1.688,-35.312
0.449,-0.189,0.516,-0.705,-1.009,-0.185,-0.434,44.812,2.375,-39.938
0.45,-0.179,0.52,-0.703,-1.001,-0.235,-0.425,48.688,1.125,-44.375
0.451,-0.168,0.526,-0.701,-0.976,-0.269,-0.417,54.188,-0.375,-48.938
0.452,-0.156,0.532,-0.699,-0.959,-0.271,-0.378,59.625,-0.875,-53
0.452,-0.143,0.538,-0.697,-0.931,-0.31,-0.366,63.375,-1.125,-51.812
0.452,-0.13,0.544,-0.694,-0.948,-0.338,-0.371,65.75,2.875,-52.625
0.453,-0.117,0.55,-0.692,-0.917,-0.35,-0.328,66.938,7.125,-53.625
0.452,-0.104,0.555,-0.69,-0.844,-0.356,-0.325,67.438,5.375,-49.375
0.451,-0.091,0.561,-0.688,-0.817,-0.354,-0.313,67.25,-0.875,-46.75
0.45,-0.08,0.568,-0.685,-0.835,-0.353,-0.299,67.812,-6.375,-45.938
0.448,-0.068,0.574,-0.682,-0.836,-0.369,-0.326,68.5,-9.312,-42.625
0.446,-0.057,0.58,-0.679,-0.807,-0.394,-0.31,67.062,-7.375,-40.625
0.444,-0.047,0.586,-0.676,-0.768,-0.417,-0.248,62.5,-9.25,-39.188
0.442,-0.038,0.593,-0.672,-0.772,-0.433,-0.255,58.688,-16,-35.688
0.44,-0.029,0.597,-0.669,-0.81,-0.454,-0.28,53.188,-8.875,-33.188
0.439,-0.021,0.601,-0.668,-0.795,-0.454,-0.242,45.5,1.25,-27.438
0.437,-0.014,0.603,-0.667,-0.742,-0.473,-0.188,37.688,3.875,-20.562
0.436,-0.008,0.606,-0.665,-0.75,-0.481,-0.217,33.312,-5.875,-19
0.434,-0.004,0.609,-0.664,-0.81,-0.481,-0.251,29.75,-5.188,-15.375
0.433,-0,0.609,-0.664,-0.81,-0.504,-0.218,21.375,9,-6.812
0.431,0.003,0.609,-0.665,-0.778,-0.512,-0.187,14.375,14,-2.562
0.43,0.005,0.609,-0.666,-0.738,-0.51,-0.185,9.75,7,-0.062
0.43,0.005,0.609,-0.667,-0.786,-0.516,-0.214,3.688,3.25,2.938
0.429,0.005,0.608,-0.668,-0.857,-0.483,-0.234,-0.25,8.625,4.75
0.427,0.004,0.606,-0.671,-0.823,-0.465,-0.195,-2.938,18.688,9.688
0.426,0.004,0.604,-0.673,-0.758,-0.48,-0.187,-4.938,15.625,11.938
0.426,0.002,0.603,-0.675,-0.793,-0.486,-0.226,-6,6.75,11.25
0.425,0,0.602,-0.676,-0.832,-0.478,-0.241,-9.875,5.25,10.688
0.425,-0.002,0.599,-0.679,-0.816,-0.471,-0.257,-11.25,10.25,12.188
0.424,-0.004,0.597,-0.681,-0.807,-0.476,-0.229,-13.188,9.812,13
0.424,-0.006,0.596,-0.682,-0.808,-0.464,-0.251,-12.812,2.75,9.5
0.425,-0.009,0.595,-0.682,-0.827,-0.489,-0.233,-18.188,2.625,8.938
0.426,-0.012,0.593,-0.683,-0.836,-0.478,-0.258,-23.188,0.375,6
0.428,-0.016,0.591,-0.684,-0.839,-0.445,-0.289,-25.125,-1,5.812
0.43,-0.02,0.589,-0.684,-0.873,-0.472,-0.258,-28.75,1.812,6.625
0.432,-0.025,0.587,-0.685,-0.837,-0.48,-0.206,-32,3.062,10.375
0.434,-0.03,0.585,-0.685,-0.815,-0.5,-0.19,-38.562,0.562,13.25
0.436,-0.037,0.583,-0.684,-0.806,-0.5,-0.205,-43.375,-9.25,15.438
0.438,-0.045,0.581,-0.685,-0.857,-0.44,-0.24,-47.812,-6.875,22.688
0.44,-0.054,0.577,-0.686,-0.835,-0.447,-0.247,-51.812,-2.625,28.125
0.442,-0.064,0.574,-0.686,-0.747,-0.495,-0.216,-59.438,-9.188,36.125
0.443,-0.077,0.574,-0.684,-0.649,-0.493,-0.228,-63.375,-39.562,43.062
0.443,-0.093,0.577,-0.68,-0.732,-0.389,-0.271,-61.062,-72.438,48
0.441,-0.111,0.58,-0.676,-1.019,-0.327,-0.307,-55.125,-74.188,52.5
0.438,-0.127,0.582,-0.674,-1.008,-0.361,-0.31,-51.125,-57.812,57.312
0.434,-0.141,0.581,-0.674,-0.835,-0.374,-0.269,-46.188,-43,73.375
0.427,-0.157,0.583,-0.673,-0.769,-0.276,-0.273,-37.375,-64.188,76.062
0.42,-0.173,0.587,-0.67,-0.919,-0.188,-0.286,-26.875,-76.875,70.75
0.413,-0.188,0.593,-0.666,-1.033,-0.232,-0.276,-23.875,-85.688,61.562
0.406,-0.201,0.597,-0.662,-0.954,-0.291,-0.198,-24.5,-74.438,62.062
0.398,-0.214,0.602,-0.658,-0.918,-0.257,-0.102,-18.875,-66.375,68.312
0.389,-0.227,0.605,-0.657,-1.095,-0.098,-0.131,-12.062,-57.812,68.062
0.382,-0.236,0.603,-0.66,-1.243,-0.023,-0.314,-2.812,-24.812,57.312
0.376,-0.241,0.599,-0.664,-1.056,-0.096,-0.254,-1.188,4.312,51.875
0.37,-0.246,0.597,-0.668,-0.84,-0.113,-0.098,0,-0.062,54.5
0.364,-0.252,0.599,-0.667,-0.883,-0.102,-0.063,-0.25,-32.875,41.875
0.36,-0.258,0.605,-0.662,-1.107,-0.084,-0.114,-5.5,-58.938,18.25
0.358,-0.262,0.608,-0.658,-1.302,-0.044,-0.204,-7,-42.375,4.562
0.357,-0.262,0.606,-0.661,-1.249,-0.028,-0.186,2.625,12.312,9.25
0.356,-0.26,0.601,-0.667,-1.048,-0.065,-0.075,7.188,42.188,14.312
0.356,-0.258,0.598,-0.67,-0.903,-0.108,-0.058,6.812,30.938,7.312
0.357,-0.257,0.598,-0.67,-0.894,-0.117,-0.083,1.625,0.625,-4
0.356,-0.258,0.602,-0.667,-0.979,-0.085,-0.064,-2.938,-24.625,-6.062
0.355,-0.259,0.605,-0.664,-1.075,-0.055,-0.094,0.188,-26.5,-4.125
0.354,-0.259,0.607,-0.663,-1.079,-0.069,-0.117,5,-14.062,-1.375
0.354,-0.258,0.607,-0.663,-1.038,-0.101,-0.097,5.75,1.125,0.625
0.353,-0.258,0.607,-0.663,-1,-0.089,-0.051,3.375,1.062,0.188
0.352,-0.258,0.609,-0.663,-0.963,-0.09,-0.062,5,-6.438,1.062
0.351,-0.258,0.611,-0.661,-0.962,-0.096,-0.078,5.125,-17.812,-0.625
0.35,-0.258,0.614,-0.659,-1.017,-0.095,-0.081,3.75,-21.5,-1.812
0.35,-0.258,0.615,-0.658,-1.062,-0.108,-0.089,3.312,-13.188,-1.25
0.349,-0.257,0.616,-0.658,-1.058,-0.116,-0.062,3.125,1.375,0.438
0.349,-0.257,0.615,-0.659,-1.001,-0.116,-0.06,1.25,8.625,2.438
0.35,-0.256,0.614,-0.66,-0.969,-0.121,-0.058,0.312,9.875,3.375
0.35,-0.256,0.613,-0.66,-0.979,-0.136,-0.048,-2.312,3.938,3.75
0.351,-0.256,0.613,-0.66,-1.02,-0.122,-0.052,-5.75,1.812,2.125
0.352,-0.256,0.612,-0.66,-1.025,-0.114,-0.082,-6.562,5.625,1
0.353,-0.257,0.611,-0.661,-1.02,-0.117,-0.063,-8.812,10.812,2.125
0.354,-0.257,0.609,-0.662,-1.012,-0.107,-0.068,-10.062,10.188,2.938
0.355,-0.258,0.607,-0.663,-1.019,-0.106,-0.09,-10.688,13.562,3.438
0.357,-0.258,0.604,-0.664,-1.007,-0.094,-0.114,-11,17.312,3.5
0.358,-0.258,0.601,-0.667,-0.992,-0.079,-0.106,-9.438,20.938,5.625
0.359,-0.258,0.598,-0.669,-0.984,-0.075,-0.086,-8.812,21.938,6.375
0.36,-0.259,0.595,-0.67,-0.991,-0.074,-0.11,-8.438,18.562,4.875
0.361,-0.259,0.592,-0.672,-1.005,-0.065,-0.137,-6.938,15.938,6
0.362,-0.259,0.589,-0.675,-1.006,-0.065,-0.144,-7.188,21.312,7.188
0.363,-0.259,0.586,-0.677,-0.975,-0.084,-0.116,-10.125,20.062,7.312
0.364,-0.261,0.584,-0.677,-0.993,-0.083,-0.09,-12.938,9.938,6.938
0.364,-0.262,0.582,-0.678,-1.062,-0.057,-0.156,-10.75,7.438,5.375
0.365,-0.262,0.579,-0.68,-1.079,-0.052,-0.195,-9,22.25,7.688
0.366,-0.263,0.574,-0.684,-0.982,-0.073,-0.153,-10.375,31.75,13.875
0.367,-0.263,0.57,-0.687,-0.944,-0.089,-0.124,-12.375,29.5,13.438
0.368,-0.264,0.567,-0.688,-0.993,-0.062,-0.162,-11.812,17.75,7
0.369,-0.264,0.564,-0.69,-1.014,-0.033,-0.215,-8.938,16.125,6
0.37,-0.265,0.56,-0.692,-0.979,-0.036,-0.196,-12.375,20.75,8.312
0.372,-0.266,0.557,-0.694,-0.931,-0.058,-0.179,-14.125,19.875,7.312
0.373,-0.267,0.555,-0.694,-0.958,-0.057,-0.166,-14.062,11.875,3
0.375,-0.268,0.553,-0.694,-0.985,-0.035,-0.229,-13.812,5.812,3
0.376,-0.269,0.55,-0.695,-1.021,-0.013,-0.239,-14.438,13.062,2.188
0.378,-0.27,0.547,-0.696,-0.991,-0.025,-0.235,-14.438,16.125,0.062
0.38,-0.27,0.545,-0.697,-0.954,-0.024,-0.211,-12,13.938,-1.5
0.381,-0.271,0.543,-0.697,-0.981,-0.026,-0.252,-10.562,6.438,-1.062
0.383,-0.27,0.542,-0.698,-1.001,-0.04,-0.274,-8.125,8.75,-3.812
0.385,-0.27,0.54,-0.698,-0.964,-0.058,-0.253,-7.312,7.938,-5.625
0.386,-0.27,0.541,-0.697,-0.891,-0.06,-0.226,-6.938,-5.688,-2.562
0.386,-0.271,0.543,-0.695,-0.924,-0.083,-0.231,-3.062,-19,0.375
0.385,-0.272,0.545,-0.693,-1.028,-0.083,-0.266,-0.5,-20.375,3.812
0.384,-0.272,0.545,-0.694,-1.056,-0.082,-0.267,1.75,-3.312,9.75
0.382,-0.273,0.544,-0.696,-0.954,-0.078,-0.229,0.312,7.625,16.812
0.381,-0.273,0.542,-0.697,-0.962,-0.04,-0.18,1.5,11.562,13.688
0.421,-0.246,0.492,-0.721,-1.076,0.068,-0.345,12.812,9.5,-24.5
0.423,-0.241,0.493,-0.721,-1.062,0.004,-0.353,20.188,17.25,-26.875
0.425,-0.234,0.495,-0.721,-1.04,-0.042,-0.372,28.312,17.062,-34.188
0.426,-0.225,0.497,-0.722,-1.017,-0.055,-0.394,36.25,16.125,-36.312
0.428,-0.215,0.499,-0.722,-0.98,-0.087,-0.407,43.25,15.375,-40.125
0.43,-0.204,0.503,-0.722,-0.933,-0.116,-0.425,49.438,12.625,-46.5
0.432,-0.192,0.507,-0.72,-0.897,-0.183,-0.434,54.25,5.438,-53.375
0.435,-0.179,0.512,-0.718,-0.892,-0.217,-0.438,57.188,5.062,-59.188
0.438,-0.165,0.518,-0.716,-0.875,-0.255,-0.418,57.188,6.375,-61.438
0.441,-0.152,0.523,-0.713,-0.86,-0.283,-0.402,57,4.5,-62.938
0.444,-0.138,0.528,-0.711,-0.854,-0.286,-0.424,59.25,5,-65.188
0.447,-0.124,0.533,-0.708,-0.853,-0.328,-0.415,58.188,4.625,-61.062
0.449,-0.111,0.537,-0.705,-0.866,-0.312,-0.407,58.688,7.375,-60.938
0.45,-0.098,0.541,-0.704,-0.857,-0.334,-0.337,57.812,15.062,-55.438
0.451,-0.085,0.545,-0.701,-0.8,-0.377,-0.342,59.875,8.5,-50.125
0.451,-0.073,0.55,-0.699,-0.797,-0.41,-0.347,59.5,2.812,-47.062
0.451,-0.062,0.554,-0.697,-0.828,-0.403,-0.33,55.375,4,-43.625
0.451,-0.052,0.558,-0.695,-0.8,-0.435,-0.285,50.312,7.562,-36.438
0.45,-0.042,0.562,-0.692,-0.75,-0.469,-0.275,46.375,0.812,-31.812
