-0.187,0.287035868565332,-0.624,0.437,0.0978166394729783
-0.006,0.475840859577951,-0.351,0.345,0.0622570933338886
-0.341,0.224653887796345,-0.709,0.368,0.083291332264262
-0.61,0.0410635126724707,-0.817,0.207,0.0506047145452827
1.117,1.48928052911486,0.543,0.574,0.0859199953737331
0.167,0.57948459006354,-0.563,0.73,0.0959571296698881
0.148,0.371561500590017,-0.695,0.843,0.182776922333465
59,-0.708728339473432,-36.312,95.312,12.2596314459831
121.25,-2.28441543614904,-48.062,169.312,14.9128718813285
53.625,-0.475776972758042,-110.125,163.75,13.2916355823991
