0.885,0.945439056947663,0.625,0.26,0.0404236613078229
0.726,0.50324060155586,0.382,0.344,0.0599551904195528
0.408,-0.0526048960370377,-0.148,0.556,0.0945039158972444
-0.039,-0.419126281904874,-0.427,0.388,0.060000599106394
1.16,0.907783533835074,0.318,0.842,0.077723793776556
0.125,-0.462813741298491,-0.9,1.025,0.137425626223474
0.25,-0.691748671596708,-0.923,1.173,0.160043885047367
103,-2.10556993099952,-164.5,267.5,22.681652453127
90.375,0.0638459046611589,-98.188,188.563,12.4312364543209
74.5,1.31155442483688,-91.438,165.938,12.6306396924505
