0.899,0.382033108250105,0.707,0.192,0.0385777462510342
0.684,0.296690838562501,0.383,0.301,0.0583560189982575
0.273,0.155760789598961,-0.011,0.284,0.0541059547884772
0.192,0.101068907194211,-0.263,0.455,0.113568018313228
1.677,0.419779773828927,0.547,1.13,0.127985954365416
0.146,0.027347536947438,-0.642,0.788,0.117085335919988
0.194,0.010767517777399,-0.81,1.004,0.141095059687272
86,0.814833363922063,-45.188,131.188,20.2146998903567
124.812,0.54695905961945,-76.75,201.562,24.8541508787686
45.562,-2.75524089570105,-102.188,147.75,23.0686513942769
