0.909,0.975027599220112,0.473,0.436,0.0896910243211505
0.516,0.407268666211903,0.138,0.378,0.0600657630550228
0.558,0.211450209110538,0.059,0.499,0.115853235224532
0.703,0.472261942231084,0.159,0.544,0.123683942803283
1.239,1.16363692795521,0.587,0.652,0.0635786545142578
0.279,-0.302326846670973,-0.404,0.683,0.113137491987626
-0.095,-0.987902660321017,-0.913,0.818,0.115227861408861
156.438,-2.0306965621646,-133.688,290.126,28.1119665297063
81.5,-0.68456925829476,-92.75,174.25,13.1799147223683
63.438,0.77584998272251,-69.875,133.313,11.5978295807157
